station_code,line,order,go_back,station_name,geo_width,geo_length,station_type,roate_type,in_terminal
3568,75,38,go,??????? ???? ?????-75,51.642362,32.663645,od,normal,no
3568,75,1,back,??????? ???? ?????-75,51.642362,32.663645,od,normal,no
3566,75,2,back,??? ?????,51.636268,32.663967,normal,normal,no
3564,75,3,back,???? ???? ??? ?????,51.633382,32.664043,normal,normal,no
1593,75,4,back,???? ????,51.629567,32.664244,normal,normal,no
3562,75,5,back,??? ????,51.625924,32.664402,normal,normal,no
3560,75,6,back,????????,51.620810,32.664892,normal,normal,no
1594,75,7,back,?????,51.617360,32.666577,normal,normal,no
3556,75,8,back,?????? ???,51.614596,32.668576,normal,normal,no
3554,75,9,back,?????,51.611181,32.671286,normal,normal,no
1592,75,10,back,?????,51.609815,32.672436,normal,normal,no
3552,75,11,back,???? ?????,51.606534,32.675326,normal,normal,no
3550,75,12,back,????? ???? ???????,51.604304,32.677346,normal,normal,no
3548,75,13,back,????,51.600169,32.677617,normal,normal,no
3546,75,14,back,??? ?????,51.594829,32.677624,normal,normal,no
3544,75,15,back,??????? ???? ??? ??????,51.588075,32.678460,normal,normal,no
3531,75,16,back,??????,51.583471,32.669922,normal,normal,no
3533,75,17,back,???? ?????,51.582299,32.667562,normal,normal,no
3529,75,18,back,????,51.581674,32.665665,normal,normal,no
3528,75,19,back,???????? ?????? ????,51.582112,32.658223,normal,normal,no
3526,75,20,back,??????,51.584244,32.655628,normal,normal,no
3525,75,21,back,???? ?????,51.586008,32.653569,normal,normal,no
3523,75,22,back,?????? ???? ???,51.588675,32.650246,normal,normal,no
3496,75,23,back,??? ???,51.580528,32.648091,normal,normal,no
3494,75,24,back,????,51.577052,32.647574,normal,normal,no
3492,75,25,back,??? ??????,51.568402,32.646445,normal,normal,no
3487,75,26,back,????? ????,51.562677,32.645454,normal,normal,no
1897,75,27,back,?????? ???? -75,51.558691,32.642870,od,normal,yes
3414,76,1,go,????-176-76,51.683224,32.554274,od,normal,no
3322,76,2,go,????? ????,51.680355,32.559135,normal,normal,no
1630,76,3,go,????,51.679229,32.559167,normal,normal,no
3311,76,4,go,?????,51.676062,32.557895,normal,normal,no
3408,76,5,go,??????,51.671521,32.556073,normal,normal,no
3409,76,6,go,????,51.668992,32.555055,normal,normal,no
3317,76,7,go,??????,51.666503,32.554064,normal,normal,no
3312,76,8,go,???????,51.664573,32.553285,normal,normal,no
3410,76,9,go,?????,51.662300,32.552393,normal,normal,no
3411,76,10,go,?????,51.663177,32.550122,normal,normal,no
3412,76,11,go,???????,51.665918,32.551224,normal,normal,no
3346,76,12,go,???? ??? ????,51.668518,32.552269,normal,normal,no
3329,76,13,go,?????,51.671169,32.549367,normal,normal,no
3330,76,14,go,???? 2,51.669703,32.551985,normal,normal,no
3323,76,15,go,????,51.670897,32.553225,normal,normal,no
3324,76,16,go,???? ?????? ???,51.674641,32.554727,normal,normal,no
3321,76,17,go,????? ????,51.680268,32.556989,normal,normal,no
3039,76,18,go,???? ????,51.687114,32.553040,normal,normal,no
3332,76,19,go,?????? ???,51.669648,32.588514,od,normal,no
3900,76,20,go,?? ???? ????,51.669667,32.592727,normal,normal,no
3413,76,21,go,??? ????,51.669403,32.594891,normal,normal,no
1505,76,22,go,???? ?????,51.668761,32.597718,normal,normal,no
3354,76,23,go,???????,51.667452,32.600598,normal,normal,no
3608,76,24,go,??? ???? ??,51.663365,32.607055,normal,normal,no
2422,76,25,go,??????? ??????-63,51.663970,32.617452,od,normal,no
2428,76,26,go,????? ?????-?????,51.664395,32.620377,normal,normal,no
1552,76,1,back,????? ?????-86-76,51.664007,32.619874,od,normal,no
2423,76,2,back,??????? ??????,51.663610,32.616991,normal,normal,no
3353,76,3,back,???????,51.663129,32.613374,normal,normal,no
3604,76,4,back,??? ???? ??,51.663024,32.607057,normal,normal,no
1504,76,5,back,??? ???????,51.664822,32.604092,normal,normal,no
3903,76,6,back,???????,51.667266,32.600004,normal,normal,no
3345,76,7,back,???? ?????,51.668685,32.597068,normal,normal,no
3340,76,8,back,??? ????,51.668935,32.595134,normal,normal,no
3333,76,9,back,?????? ???,51.669198,32.586785,normal,normal,no
3327,76,10,back,????? ????,51.679898,32.557149,normal,normal,no
3650,76,11,back,???? ?????? ???,51.674735,32.555075,normal,normal,no
3686,76,12,back,????,51.670379,32.553326,normal,normal,no
3895,76,13,back,???? 2,51.669500,32.551673,normal,normal,no
3896,76,14,back,?????,51.670953,32.549079,normal,normal,no
3309,76,15,back,???? ??? ????,51.668365,32.552528,normal,normal,no
3472,76,16,back,???????,51.665708,32.551460,normal,normal,no
3437,76,17,back,?????,51.662988,32.550366,normal,normal,no
3316,76,18,back,?????,51.662019,32.552082,normal,normal,no
3310,76,19,back,???????,51.664818,32.553201,normal,normal,no
1689,76,20,back,??????,51.666621,32.553931,normal,normal,no
3318,76,21,back,????,51.669076,32.554929,normal,normal,no
3319,76,22,back,????,51.673641,32.556748,normal,normal,no
3320,76,23,back,?????,51.677277,32.558208,normal,normal,no
1631,76,24,back,????,51.679278,32.559011,normal,normal,no
3415,76,25,back,????-86,51.682261,32.554837,od,normal,no
3414,76,26,back,????-176-76,51.683224,32.554274,od,normal,no
2280,77,1,go,???? ???????,51.648132,32.729756,normal,normal,no
3902,77,2,go,????3,51.645469,32.729876,normal,normal,no
3906,77,3,go,????2- 77,51.647805,32.729606,normal,normal,no
2277,77,4,go,????1,51.649504,32.729355,od,normal,no
2275,77,5,go,??? ????,51.653628,32.728364,normal,normal,no
2274,77,6,go,????? ???? ????????,51.655155,32.726925,normal,normal,no
2269,77,7,go,??? ????,51.656612,32.723287,normal,normal,no
2295,77,8,go,???? ????,51.657508,32.720974,normal,normal,no
2293,77,9,go,???? ??????,51.658241,32.717791,normal,normal,no
2074,77,10,go,????? ???? ???????,51.658128,32.715414,normal,normal,no
2780,77,11,go,?????? ??????,51.657116,32.714053,normal,normal,no
2682,77,12,go,??????,51.652387,32.712609,normal,normal,no
2680,77,13,go,????? ?????,51.647443,32.711738,normal,normal,no
2678,77,14,go,???,51.643444,32.709791,normal,normal,no
2676,77,15,go,??? ????,51.640480,32.707133,normal,normal,no
2674,77,16,go,??????,51.636076,32.705324,normal,normal,no
2623,77,17,go,????? ??? ????,51.633812,32.703723,normal,normal,no
2672,77,18,go,??? ????,51.634008,32.702754,normal,normal,no
2669,77,19,go,?????,51.637247,32.702585,normal,normal,no
2630,77,20,go,?????? ?????,51.642100,32.702500,normal,normal,no
2667,77,21,go,????? ????,51.644533,32.702301,normal,normal,no
2665,77,22,go,?????? ????,51.648643,32.702052,normal,normal,no
2663,77,23,go,?????,51.652170,32.702091,normal,normal,no
2654,77,24,go,????,51.654484,32.702382,normal,normal,no
2651,77,25,go,???? ??? ????????,51.657616,32.702655,normal,normal,no
2650,77,26,go,????,51.658501,32.701620,normal,normal,no
2653,77,27,go,???????? ????,51.657353,32.697369,normal,normal,no
2823,77,28,go,????,51.656668,32.694442,normal,normal,no
2655,77,29,go,????? ??????,51.656028,32.691821,normal,normal,no
2939,77,30,go,?????,51.655466,32.689401,normal,normal,no
2658,77,31,go,???? ???? ??????,51.653761,32.684096,normal,normal,no
2660,77,32,go,??? ???? ?????,51.652806,32.681734,normal,normal,no
1706,77,33,go,????? ?????? ??????,51.650970,32.677107,normal,normal,no
1182,77,34,go,????? ?????? ??????-????? 2,51.650457,32.674236,od,normal,no
1126,77,1,back,????? ??????  ??????-77,51.651030,32.676572,od,normal,no
2659,77,2,back,??? ???? ?????,51.652881,32.681119,normal,normal,no
2557,77,3,back,???? ???? ??????,51.654350,32.684785,normal,normal,no
2656,77,4,back,?????,51.655596,32.688529,normal,normal,no
2819,77,5,back,????? ??????,51.656254,32.691420,normal,normal,no
2822,77,6,back,????,51.656780,32.694037,normal,normal,no
2652,77,7,back,???????? ????,51.657708,32.697569,normal,normal,no
2649,77,8,back,???? ??????,51.658497,32.700487,normal,normal,no
2647,77,9,back,???? ??? ????????,51.657742,32.702996,normal,normal,no
2661,77,10,back,?????,51.652237,32.702402,normal,normal,no
2664,77,11,back,?????? ????,51.647984,32.702458,normal,normal,no
2941,77,12,back,????,51.642735,32.702755,normal,normal,no
2668,77,13,back,?????,51.638501,32.702829,normal,normal,no
2670,77,14,back,?????,51.635873,32.702939,normal,normal,no
2625,77,15,back,????? ??? ????,51.633843,32.703351,normal,normal,no
2671,77,16,back,??????,51.636997,32.705514,normal,normal,no
2675,77,17,back,??? ????,51.641148,32.707100,normal,normal,no
2677,77,18,back,???,51.644419,32.710004,normal,normal,no
2679,77,19,back,????? ?????,51.648112,32.711653,normal,normal,no
2681,77,20,back,??????,51.653525,32.712545,normal,normal,no
1635,77,21,back,????? ???? ???????-?????,51.659488,32.714274,normal,normal,no
1639,77,22,back,????? ???? ???????-?????,51.660007,32.714927,normal,normal,no
2292,77,23,back,?????,51.658470,32.716881,normal,normal,no
2294,77,24,back,???? ??????,51.658251,32.718728,normal,normal,no
2296,77,25,back,???? ????,51.657429,32.721901,normal,normal,no
2270,77,26,back,??? ????,51.656626,32.723743,normal,normal,no
2272,77,27,back,????? ???? ????????,51.655290,32.727013,normal,normal,no
2276,77,28,back,??? ????,51.653594,32.728558,normal,normal,no
2278,77,29,back,??? ????,51.649277,32.729595,normal,normal,no
2280,77,30,back,???? ???????,51.648132,32.729756,normal,normal,no
1881,79,1,go,?????? ??? ??????? -79,51.691291,32.683240,od,normal,yes
2781,79,2,go,????? ???,51.688487,32.679764,normal,normal,no
1356,79,3,go,????? ???,51.688019,32.677728,normal,normal,no
1371,79,4,go,???? ??? ???? ????,51.687024,32.673429,normal,normal,no
1372,79,5,go,????? ???? ??? ?,51.686739,32.671897,normal,normal,no
1232,79,6,go,???? ??? ???? ????,51.679197,32.666650,normal,normal,no
1486,79,7,go,?????? ???? ????,51.673865,32.665407,normal,normal,no
1229,79,8,go,????????,51.673731,32.663173,normal,normal,no
1183,79,9,go,???,51.673997,32.659153,normal,normal,no
1291,79,10,go,????????? ??????,51.675473,32.654037,normal,normal,no
1153,79,11,go,??? ??????,51.671407,32.650054,normal,normal,no
1236,79,12,go,????????,51.670191,32.645674,od,normal,no
1111,79,13,go,????? ??????-16,51.667244,32.646605,normal,normal,no
1259,79,14,go,??? ?????,51.664095,32.645088,normal,normal,no
1260,79,15,go,?? ???,51.660170,32.644279,normal,normal,no
2729,79,16,go,?? ???,51.658253,32.641726,normal,normal,no
2476,79,17,go,????? ????,51.653459,32.640395,normal,normal,no
2469,79,18,go,???? ??? ???? ?????,51.653806,32.636362,normal,normal,no
2468,79,19,go,??????,51.653506,32.634158,normal,normal,no
2466,79,20,go,??? ??????,51.652919,32.629871,normal,normal,no
2066,79,21,go,??????,51.651852,32.628357,normal,normal,no
2067,79,22,go,????,51.646107,32.628544,normal,normal,no
2069,79,23,go,??????,51.643385,32.628680,normal,normal,no
2070,79,24,go,?????? ????? ??????,51.639131,32.629189,normal,normal,no
2071,79,25,go,???????? ????,51.636934,32.629591,normal,normal,no
2072,79,26,go,????? ???????,51.632183,32.629929,normal,normal,no
2073,79,27,go,???? ?????,51.627270,32.629778,normal,normal,no
2130,79,28,go,?????? ?????? ???,51.626477,32.631787,normal,normal,no
4050,79,29,go,????? ???????,51.622167,32.632948,normal,normal,no
4051,79,30,go,??? ????,51.618627,32.629443,normal,normal,no
4052,79,31,go,????,51.617355,32.626158,od,normal,no
4054,79,1,back,???? ??? ???? ????-79,51.617884,32.625495,od,normal,no
4055,79,2,back,??? ????,51.618713,32.628296,normal,normal,no
4056,79,3,back,???? ???????,51.620536,32.631012,normal,normal,no
4057,79,4,back,????? ???????,51.623794,32.633413,normal,normal,no
2075,79,5,back,?????? ?????? ???-72,51.626242,32.632456,od,normal,no
2076,79,6,back,???? ?????,51.628894,32.629826,normal,normal,no
2077,79,7,back,????? ???????,51.631689,32.629866,normal,normal,no
2079,79,8,back,???????? ????,51.636244,32.629455,normal,normal,no
2080,79,9,back,?????? ????? ??????,51.638730,32.629049,normal,normal,no
2081,79,10,back,??????,51.642883,32.628561,normal,normal,no
2082,79,11,back,????,51.647102,32.628341,normal,normal,no
2083,79,12,back,??????,51.651403,32.628145,normal,normal,no
2465,79,13,back,??? ??????,51.653116,32.629678,normal,normal,no
2467,79,14,back,??????,51.653628,32.633404,normal,normal,no
2473,79,15,back,???? ??? ???? ?????,51.654065,32.637722,normal,normal,no
2797,79,16,back,????? ????,51.653600,32.640600,normal,normal,no
1737,79,17,back,????? ????,51.654095,32.641368,normal,normal,no
1217,79,18,back,?? ???,51.660403,32.644083,normal,normal,no
1218,79,19,back,??? ?????,51.663970,32.644848,normal,normal,no
1220,79,20,back,????? ??????,51.668685,32.645670,normal,normal,no
1278,79,21,back,????????,51.670613,32.645813,normal,normal,no
1547,79,22,back,??? ??????,51.671629,32.649812,normal,normal,no
1325,79,23,back,????????? ??????,51.675601,32.654190,normal,normal,no
1140,79,24,back,???,51.674036,32.659412,normal,normal,no
1139,79,25,back,???? ????,51.673758,32.662576,normal,normal,no
1201,79,26,back,????????,51.674818,32.665870,normal,normal,no
1202,79,27,back,???? ??? ???? ????,51.678580,32.666361,normal,normal,no
1646,79,28,back,???? ??? ???? ????,51.687142,32.672924,normal,normal,no
1241,79,29,back,????? ???,51.688034,32.676781,normal,normal,no
2592,79,30,back,?????? ????,51.688587,32.679023,normal,normal,no
1881,79,31,back,?????? ??? ??????? -79,51.691291,32.683240,od,normal,yes
1690,80,1,go,?? ??? ??? ???-83-80,51.676109,32.712182,od,normal,no
2307,80,2,go,????? ? ?????,51.676023,32.709588,normal,normal,no
2635,80,3,go,?????? ????,51.674593,32.700023,normal,normal,no
1400,80,4,go,???? ????,51.674184,32.696519,normal,normal,no
2605,80,5,go,?? ???? ?????,51.675814,32.692969,normal,normal,no
2603,80,6,go,?????,51.679079,32.693167,normal,normal,no
2601,80,7,go,?????? ?????,51.683475,32.693369,normal,normal,no
2599,80,8,go,????,51.688523,32.693592,normal,normal,no
2597,80,9,go,?????,51.691728,32.693807,normal,normal,no
2594,80,10,go,?????,51.696663,32.694235,normal,normal,no
2921,80,11,go,????,51.700514,32.694484,normal,normal,no
2959,80,12,go,????? ????,51.703020,32.694625,normal,normal,no
2865,80,13,go,???? ?????,51.711840,32.695512,normal,normal,no
3645,80,14,go,?????,51.716650,32.695949,normal,normal,no
4062,80,15,go,??? ????,51.720356,32.696346,normal,normal,no
3685,80,16,go,?? ????,51.736877,32.688773,normal,normal,no
3612,80,17,go,????? ?????,51.736273,32.679458,normal,normal,no
3616,80,18,go,???? ???????,51.730602,32.670624,normal,normal,no
1752,80,19,go,????? ????? ????,51.721892,32.665377,normal,normal,no
1753,80,20,go,????? ??????,51.722390,32.662801,normal,normal,no
1754,80,21,go,???????,51.722239,32.660755,normal,normal,no
1755,80,22,go,????? ??????,51.719719,32.658584,normal,normal,no
2549,80,23,go,???? ??? ??????,51.712732,32.650063,normal,normal,no
2910,80,24,go,??? ??????,51.710830,32.646835,normal,normal,no
2911,80,25,go,???? ? ?? ????,51.707608,32.641503,normal,normal,no
2521,80,26,go,???? ???????? ??????,51.701663,32.639607,normal,normal,no
2523,80,27,go,????? ???????,51.696360,32.640748,od,normal,no
2395,80,28,go,???? ??? ?????,51.695544,32.635736,normal,normal,no
2392,80,29,go,?????? ?????,51.698813,32.634814,normal,normal,no
2390,80,30,go,?? ????,51.702095,32.632925,normal,normal,no
2148,80,31,go,??????,51.699062,32.625633,normal,normal,no
2154,80,32,go,?????? ??????,51.693192,32.625022,normal,normal,no
2405,80,33,go,?????? ????,51.689194,32.624917,normal,BRT,no
2054,80,34,go,???????? 1,51.674583,32.619989,normal,normal,no
2889,80,35,go,???,51.671402,32.614800,normal,normal,no
2907,80,36,go,???? ? ??? ????,51.664872,32.615400,normal,normal,no
3353,80,37,go,???????,51.663129,32.613374,normal,normal,no
3604,80,38,go,??? ???? ??,51.663024,32.607057,normal,normal,no
1504,80,39,go,??? ???????,51.664822,32.604092,normal,normal,no
3903,80,40,go,???????,51.667266,32.600004,normal,normal,no
3345,80,41,go,???? ?????,51.668685,32.597068,normal,normal,no
3340,80,42,go,??? ????,51.668935,32.595134,normal,normal,no
3333,80,43,go,?????? ???,51.669198,32.586785,normal,normal,no
1900,80,44,go,?????? ???-80,51.670069,32.589498,od,normal,yes
1900,80,1,back,?????? ???-80,51.670069,32.589498,od,normal,yes
3900,80,2,back,?? ???? ????,51.669667,32.592727,normal,normal,no
3413,80,3,back,??? ????,51.669403,32.594891,normal,normal,no
1505,80,4,back,???? ?????,51.668761,32.597718,normal,normal,no
3354,80,5,back,???????,51.667452,32.600598,normal,normal,no
3608,80,6,back,??? ???? ??,51.663365,32.607055,normal,normal,no
2140,80,7,back,???? ????????,51.664944,32.615159,normal,normal,no
2416,80,8,back,???? ???????,51.672653,32.614467,normal,normal,no
3023,80,9,back,???????? 1,51.675039,32.621165,od,normal,no
2404,80,10,back,?????? ????,51.689605,32.624843,normal,BRT,no
2387,80,11,back,?? ????,51.704922,32.632598,normal,normal,no
2391,80,12,back,?????? ?????,51.698080,32.635417,normal,normal,no
2393,80,13,back,???? ??? ?????,51.695524,32.636008,normal,normal,no
2942,80,14,back,??? ????,51.696583,32.640538,normal,normal,no
2522,80,15,back,???? ???????? ??????,51.701668,32.639172,normal,normal,no
2912,80,16,back,???? ? ?? ????,51.708657,32.642275,normal,normal,no
1777,80,17,back,????,51.710986,32.646031,normal,normal,no
2913,80,18,back,??? ??????,51.712187,32.648012,normal,normal,no
2914,80,19,back,???? ??? ??????,51.713925,32.651527,normal,normal,no
2365,80,20,back,??????,51.718755,32.658893,normal,normal,no
1756,80,21,back,????,51.719901,32.660999,normal,normal,no
1757,80,22,back,????? ??????,51.722797,32.662532,normal,normal,no
3018,80,23,back,???? ???????,51.731392,32.669510,normal,normal,no
3636,80,24,back,??? ??????,51.736596,32.677237,normal,normal,no
3695,80,25,back,?? ????,51.737310,32.689108,normal,normal,no
4069,80,26,back,??? ????,51.720487,32.696853,normal,normal,no
4045,80,27,back,?????,51.716110,32.696389,normal,normal,no
3641,80,28,back,?????,51.713250,32.696133,normal,normal,no
2769,80,29,back,????? ????-106-43,51.705437,32.695619,od,normal,no
2595,80,30,back,????,51.698115,32.694843,normal,normal,no
2596,80,31,back,???? ????,51.695313,32.694603,normal,normal,no
2598,80,32,back,?????,51.692305,32.694357,normal,normal,no
2600,80,33,back,?? ????,51.689335,32.694150,normal,normal,no
2602,80,34,back,?????? ?????,51.683073,32.693878,normal,normal,no
1493,80,35,back,?????,51.679190,32.693694,normal,normal,no
2915,80,36,back,?? ???? ?????,51.676615,32.693619,normal,normal,no
2612,80,37,back,???? ????,51.674974,32.697981,normal,normal,no
2634,80,38,back,?????? ????,51.675253,32.700210,normal,normal,no
2703,80,39,back,???????? ??????,51.675723,32.703825,normal,normal,no
2306,80,40,back,????? ? ?????,51.676406,32.708992,normal,normal,no
2051,80,41,back,?? ??? ??? ???,51.676468,32.712029,od,normal,no
2894,81,1,go,????-81,51.700740,32.711632,od,normal,no
2327,81,2,go,?????,51.697803,32.711687,normal,normal,no
2325,81,3,go,?? ????,51.695044,32.711685,normal,normal,no
2322,81,4,go,?????,51.690245,32.711013,normal,normal,no
2320,81,5,go,??????,51.686694,32.709859,normal,normal,no
2318,81,6,go,????? ???????,51.682893,32.708586,normal,normal,no
2627,81,7,go,????? ?????,51.679963,32.706146,normal,normal,no
2987,81,8,go,?? ????,51.681055,32.704322,normal,normal,no
2861,81,9,go,????? ???????,51.682238,32.703713,normal,normal,no
2862,81,10,go,????????,51.683782,32.701267,normal,normal,no
2863,81,11,go,??????,51.685027,32.699123,normal,normal,no
2864,81,12,go,????,51.685569,32.697995,normal,normal,no
2246,81,13,go,???? ?????,51.681390,32.696518,normal,normal,no
2247,81,14,go,??????,51.678587,32.695902,normal,normal,no
2915,81,15,go,?? ???? ?????,51.676615,32.693619,normal,normal,no
2606,81,16,go,????? ??????,51.673349,32.689820,normal,normal,no
2608,81,17,go,???? ???? ?????,51.673036,32.687698,normal,normal,no
2610,81,18,go,????? ???,51.672581,32.683844,normal,normal,no
1410,81,19,go,???? ???? ?????,51.672009,32.679393,normal,normal,no
1192,81,20,go,?????? ???????,51.671624,32.676670,normal,normal,no
1343,81,21,go,????? ????-71,51.671227,32.673980,normal,normal,no
1885,81,22,go,?????? ??????? -81,51.672380,32.676642,od,normal,yes
1885,81,1,back,?????? ??????? -81,51.672380,32.676642,od,normal,yes
1129,81,2,back,25 ????,51.672304,32.678907,normal,normal,no
2049,81,3,back,???? ???? ?????,51.672680,32.681211,normal,normal,no
2609,81,4,back,????? ???,51.673040,32.684034,normal,normal,no
1397,81,5,back,???? ???? ?????,51.673486,32.687635,normal,normal,no
2607,81,6,back,????? ??????,51.673733,32.689413,normal,normal,no
2241,81,7,back,????? ????,51.675272,32.697262,normal,normal,no
2242,81,8,back,???? ?????,51.681256,32.696500,normal,normal,no
2243,81,9,back,????,51.685485,32.697391,normal,normal,no
2839,81,10,back,??????,51.685257,32.699134,normal,normal,no
2840,81,11,back,????????,51.683827,32.701677,normal,normal,no
2841,81,12,back,????? ???????,51.682400,32.703775,normal,normal,no
2842,81,13,back,????? ?????,51.681110,32.706040,normal,normal,no
2319,81,14,back,????? ???????,51.682003,32.707952,normal,normal,no
2321,81,15,back,??????,51.686330,32.709375,normal,normal,no
2244,81,16,back,?????,51.688039,32.709899,normal,normal,no
2323,81,17,back,?????,51.690530,32.710743,normal,normal,no
2324,81,18,back,?? ????,51.694474,32.711404,normal,normal,no
2326,81,19,back,?????,51.698410,32.711370,normal,normal,no
2328,81,20,back,????,51.700778,32.711338,normal,normal,no
2304,82,1,go,?? ??? ??? ???-82,51.674948,32.713437,od,normal,no
2303,82,2,go,??????? ??????,51.670903,32.713758,normal,normal,no
1612,82,3,go,???,51.667199,32.714111,normal,normal,no
2301,82,4,go,???? ??????,51.664475,32.714337,normal,normal,no
1639,82,5,go,????? ???? ???????-?????,51.660007,32.714927,normal,normal,no
2291,82,6,go,?????,51.656070,32.715067,normal,normal,no
2159,82,7,go,???? ??????,51.651676,32.715509,normal,normal,no
2085,82,8,go,???? ????,51.645026,32.716156,normal,normal,no
2086,82,9,go,???????,51.639990,32.716198,normal,normal,no
2087,82,10,go,????? ????,51.634822,32.715892,normal,normal,no
3116,82,11,go,???? ??????,51.630833,32.715638,normal,normal,no
2101,82,12,go,??????,51.619147,32.714173,normal,normal,no
2089,82,13,go,???? ????????,51.616045,32.713350,normal,normal,no
2090,82,14,go,???? ???? ??? ???? ?,51.612373,32.712393,normal,normal,no
1462,82,15,go,???? ??????,51.608098,32.714473,normal,normal,no
1642,82,16,go,????? ????????,51.606101,32.715333,normal,normal,no
2144,82,17,go,?????? ???? ???,51.603213,32.715376,normal,normal,no
3582,82,18,go,???? ?????,51.598225,32.714838,normal,normal,no
3605,82,19,go,????,51.596207,32.716412,normal,normal,no
3607,82,20,go,????,51.593073,32.718971,normal,normal,no
3611,82,21,go,?????? ?????,51.590762,32.720533,normal,normal,no
3613,82,22,go,??? ????,51.584545,32.725372,normal,normal,no
3615,82,23,go,???? ????,51.580887,32.728042,normal,normal,no
1508,82,24,go,????????,51.577373,32.730915,normal,normal,no
3618,82,25,go,????,51.575876,32.731999,normal,normal,no
3001,82,26,go,????????? ???? ???? ?,51.569929,32.736488,normal,normal,no
3621,82,27,go,????? ???????,51.564906,32.740244,od,normal,no
3622,82,1,back,????? ???????-341-82,51.565426,32.739062,od,normal,no
3619,82,2,back,????????? ???? ???? ?,51.568886,32.736622,normal,normal,no
3617,82,3,back,????,51.575538,32.731596,normal,normal,no
3614,82,4,back,???? ????,51.580296,32.727818,normal,normal,no
3011,82,5,back,??? ????,51.584250,32.724859,normal,normal,no
3610,82,6,back,?????? ?????,51.590421,32.720262,normal,normal,no
1499,82,7,back,????,51.593010,32.718187,normal,normal,no
3824,82,8,back,????? ?????? ???,51.594269,32.717268,normal,normal,no
1500,82,9,back,????,51.595967,32.716023,normal,normal,no
3606,82,10,back,???? ?????,51.597484,32.714837,normal,normal,no
3583,82,11,back,???? ????,51.598980,32.713712,normal,normal,no
3825,82,12,back,???????????,51.601579,32.711789,normal,normal,no
2091,82,13,back,?????? ????????,51.605651,32.710299,normal,normal,no
2050,82,14,back,???? ???,51.608911,32.711217,normal,normal,no
2092,82,20,back,???? ???? ??? ???? ?,51.611544,32.711859,normal,normal,no
2093,82,21,back,???? ????????,51.616573,32.713178,normal,normal,no
2095,82,22,back,???? ??????,51.630272,32.715460,normal,normal,no
2096,82,23,back,????? ????,51.636148,32.715703,normal,normal,no
2097,82,24,back,???????,51.639688,32.715896,normal,normal,no
2098,82,25,back,???? ????,51.644687,32.715941,normal,normal,no
2289,82,26,back,?????,51.657254,32.714718,normal,normal,no
1635,82,27,back,????? ???? ???????-?????,51.659488,32.714274,normal,normal,no
2300,82,28,back,???? ??????,51.663792,32.714080,normal,normal,no
1465,82,29,back,???,51.667001,32.713797,normal,normal,no
2302,82,30,back,??????? ??????,51.670812,32.713453,normal,normal,no
2304,82,31,back,?? ??? ??? ???-82,51.674948,32.713437,od,normal,no
1690,83,1,go,?? ??? ??? ???-83-80,51.676109,32.712182,od,normal,no
2307,83,2,go,????? ? ?????,51.676023,32.709588,normal,normal,no
2309,83,3,go,???? ??????,51.675560,32.706790,normal,normal,no
2632,83,4,go,???? ??????,51.675106,32.703331,normal,normal,no
2635,83,5,go,?????? ????,51.674593,32.700023,normal,normal,no
2605,83,6,go,?? ???? ?????,51.675814,32.692969,normal,normal,no
2603,83,7,go,?????,51.679079,32.693167,normal,normal,no
2601,83,8,go,?????? ?????,51.683475,32.693369,normal,normal,no
2599,83,9,go,????,51.688523,32.693592,normal,normal,no
2597,83,10,go,?????,51.691728,32.693807,normal,normal,no
2594,83,11,go,?????,51.696663,32.694235,normal,normal,no
2921,83,12,go,????,51.700514,32.694484,normal,normal,no
2959,83,13,go,????? ????,51.703020,32.694625,normal,normal,no
2341,83,14,go,??????? ????,51.708217,32.693113,normal,normal,no
2770,83,15,go,???? ???,51.709492,32.691948,normal,normal,no
2582,83,16,go,??? ????,51.711457,32.687742,normal,normal,no
2344,83,17,go,???????? ?????,51.712117,32.685305,normal,normal,no
2346,83,18,go,???????? ????,51.712855,32.682465,normal,normal,no
2348,83,19,go,?? ???????,51.713435,32.680220,normal,normal,no
2787,83,20,go,??????,51.714169,32.677324,normal,normal,no
2351,83,21,go,???? ?????,51.714550,32.673730,normal,normal,no
2353,83,22,go,???? ??????,51.713912,32.671380,normal,normal,no
2355,83,23,go,????? ????,51.713174,32.669355,normal,normal,no
2356,83,24,go,???????,51.711337,32.665073,normal,normal,no
2922,83,25,go,??????,51.710143,32.662355,normal,normal,no
2357,83,26,go,???????,51.710738,32.661105,normal,normal,no
2361,83,27,go,?????,51.714958,32.659757,normal,normal,no
2366,83,28,go,??????,51.719063,32.658423,normal,normal,no
2368,83,29,go,????????,51.723296,32.657080,normal,normal,no
2923,83,30,go,?????? ??,51.723258,32.655785,normal,normal,no
2370,83,31,go,????? ?? ? ????,51.720437,32.652583,normal,normal,no
2765,83,32,go,???? ????????,51.721728,32.649540,normal,normal,no
2550,83,33,go,??? ??????,51.722096,32.646606,normal,normal,no
2775,83,34,go,????? ?????,51.722495,32.642595,normal,normal,no
2376,83,35,go,???? ????,51.721498,32.640682,normal,normal,no
2743,83,36,go,???????,51.719233,32.636910,normal,normal,no
2745,83,37,go,?????,51.719125,32.634452,normal,normal,no
2924,83,38,go,???? ???? 2,51.718147,32.633507,normal,normal,no
2925,83,39,go,???? ???? 1,51.714315,32.632740,normal,normal,no
2517,83,40,go,???,51.710513,32.633275,normal,normal,no
2519,83,41,go,??? ????,51.707600,32.635143,normal,normal,no
